AccountId,CampaignId,CloseDate,ContactId,CreatedById,CreatedDate,CurrentGenerators__c,DeliveryInstallationStatus__c,Description,Fiscal,ForecastCategory,ForecastCategoryName,HasOpenActivity,HasOpportunityLineItem,HasOverdueTask,Id,IsClosed,IsDeleted,IsPrivate,IsWon,LastActivityDate,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,LastModifiedById,LastModifiedDate,LastReferencedDate,LastStageChangeDate,LastViewedDate,LeadSource,MainCompetitors__c,Name,NextStep,Opportunity_Source__c,OrderNumber__c,OwnerId,Pricebook2Id,RecordTypeId,StageName,SystemModstamp,TrackingNumber__c,Type,Amount,ExpectedRevenue,FiscalQuarter,FiscalYear,Number of Records,Probability,PushCount,TotalOpportunityQuantity
0012w00001A3RNjAAN,,16/09/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,false,false,0062w00000H1nPlAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Kim733,,BDR,,0052w00000AqoUiAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,238018,238018,2,2022,1,100,0,
0012w00001A3RSCAA3,,14/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,BestCase,Best Case,true,true,false,0062w00000H1nPoAAJ,false,false,false,false,11/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Garner740,,Alliances,,0052w00000AqoUzAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business / Add-on,155600,108920,4,2022,1,70,0,389
0012w00001A3RYXAA3,,15/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,false,false,0062w00000H1nUcAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Harper529,,AE,,0052w00000AqoUrAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,17621,17621,2,2022,1,100,0,
0012w00001A3ROZAA3,,1/12/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nUdAAJ,true,false,false,true,,0082w00000ox5oRAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Duncan873,,Marketing,,0052w00000AqoUyAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,2400250,2400250,3,2021,1,100,0,4151
0012w00001A3RPeAAN,,21/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nUeAAJ,true,false,false,true,,0082w00000ox5oSAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Daniel875,,Marketing,,0052w00000AqoUmAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,5023650,5023650,2,2022,1,100,0,7235
0012w00001A3RSKAA3,,20/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nPmAAJ,false,false,false,false,8/01/2030 00:00:00,0082w00000ox5mZAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Curry734,,BDR,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business / Add-on,40380,4038,4,2022,1,10,0,870
0012w00001A3RYWAA3,,20/11/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Omitted,Omitted,false,true,false,0062w00000H1nPnAAJ,true,false,false,false,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Schultz736,,Marketing,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business,324200,0,3,2021,1,0,0,1621
0012w00001A3RQNAA3,,10/12/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nPrAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Watts745,,AE,,0052w00000AqoUzAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,676500,676500,3,2021,1,100,0,1353
0012w00001A3RVSAA3,,25/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nXsAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Jackson611,,BDR,,0052w00000AqoUnAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,73600,73600,1,2022,1,100,0,1840
0012w00001A3ROkAAN,,29/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Omitted,Omitted,true,true,false,0062w00000H1nXtAAJ,true,false,false,false,11/12/2029 00:00:00,0082w00000ox5puAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Keller612,,BDR,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,Existing Business,765600,0,3,2022,1,0,0,1218
0012w00001A3RSKAA3,,22/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,false,true,false,0062w00000H1nXuAAJ,true,false,false,true,,0082w00000ox5pvAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Osborne613,,AE,,0052w00000AqoUlAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,834280,834280,3,2022,1,100,0,4756
0012w00001A3RNuAAN,,19/03/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,true,false,0062w00000H1nXvAAJ,true,false,false,true,,0082w00000ox5pwAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Valdez617,,Marketing,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,273090,273090,4,2021,1,100,0,2443
0012w00001A3RU4AAN,,2/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nXwAAJ,true,false,false,true,,0082w00000ox5pxAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Weber619,,AE,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,3474950,3474950,2,2022,1,100,0,2935
0012w00001A3RLhAAN,,6/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nXxAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for West620,,AE,,0052w00000AqoUmAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,2151600,2151600,2,2022,1,100,0,1956
0012w00001A3RL3AAN,,6/11/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nXyAAJ,true,false,false,true,,0082w00000ox5pyAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Ingram622,,AE,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,4841250,4841250,3,2021,1,100,0,4602
0012w00001A3RPpAAN,,16/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nXzAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Jackson625,,Marketing,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,1948800,1948800,1,2022,1,100,0,1218
0012w00001A3RZRAA3,,4/05/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,Pipeline,Pipeline,true,true,false,0062w00000H1nY0AAJ,false,false,false,false,31/12/2029 00:00:00,0082w00000ox5pzAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Daniels627,,Marketing,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business / Add-on,1422600,142260,1,2023,1,10,0,2542
0012w00001A3RQSAA3,,7/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nY4AAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for McCarthy999,,AE,,0052w00000AqoUpAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,775200,775200,1,2022,1,100,0,1938
0012w00001A3RXbAAN,,23/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,false,true,false,0062w00000H1nM3AAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Alvarez35,,AE,,0052w00000AqoUwAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,266400,266400,3,2022,1,100,0,666
0012w00001A3RTWAA3,,17/04/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,BestCase,Best Case,true,true,false,0062w00000H1nM2AAJ,false,false,false,false,23/10/2029 00:00:00,0082w00000ox5krAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Butler33,,Marketing,,0052w00000AqoUkAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business / Add-on,8577295,6004106.5,1,2023,1,70,0,8351
0012w00001A3RXWAA3,,6/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Omitted,Omitted,true,true,false,0062w00000H1nM4AAJ,true,false,false,false,3/12/2029 00:00:00,0082w00000ox5ksAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Nunez37,,Alliances,,0052w00000AqoUlAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business / Add-on,809810,0,3,2022,1,0,0,2826
0012w00001A3RVGAA3,,4/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,true,true,false,0062w00000H1nM5AAJ,true,false,false,true,2/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Wilkins38,,Marketing,,0052w00000AqoUyAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,980500,980500,3,2022,1,100,0,1961
0012w00001A3RRHAA3,,15/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Omitted,Omitted,false,false,false,0062w00000H1nM6AAJ,true,false,false,false,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Stevens152,,Marketing,,0052w00000AqoUsAAJ,,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,Existing Business,11883,0,1,2022,1,0,0,
0012w00001A3RPeAAN,,4/07/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Omitted,Omitted,false,true,false,0062w00000H1nM8AAJ,true,false,false,false,,0082w00000ox5ktAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Vega154,,AE,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business,77270,0,1,2022,1,0,0,1645
0012w00001A3RKsAAN,,24/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Forecast,Commit,true,true,false,0062w00000H1nM9AAJ,false,false,false,false,3/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Moss156,,Marketing,,0052w00000AqoUsAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Negotiation/Review,7/12/2022 00:38:43,,New Business / Add-on,857500,771750,4,2022,1,90,0,686
0012w00001A3RZRAA3,,7/09/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 2,Closed,Closed,false,false,false,0062w00000H1nMAAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Hunt157,,AE,,0052w00000AqoUmAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,353136,353136,2,2021,1,100,0,
0012w00001A3RXHAA3,,14/11/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nMBAAZ,true,false,false,true,,0082w00000ox5kuAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Mendoza161,,AE,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,567800,567800,3,2021,1,100,0,5031
0012w00001A3RQdAAN,,4/02/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nMCAAZ,false,false,false,false,30/11/2029 00:00:00,0082w00000ox5kvAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Todd162,,Marketing,,0052w00000AqoUyAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Prospecting,7/12/2022 00:38:43,,New Business / Add-on,465500,46550,4,2022,1,10,0,931
0012w00001A3RXTAA3,,17/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Forecast,Commit,true,true,false,0062w00000H1nMLAAZ,false,false,false,false,25/12/2029 00:00:00,0082w00000ox5kzAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Higgins293,,BDR,,0052w00000AqoUhAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Negotiation/Review,7/12/2022 00:38:43,,Existing Business,3306425,2975782.5,3,2022,1,90,0,6175
0012w00001A3RLKAA3,,1/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nMIAAZ,true,false,false,true,,0082w00000ox5kwAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Cunningham175,,Marketing,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,4357300,4357300,1,2022,1,100,0,4427
0012w00001A3RL1AAN,,7/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,BestCase,Best Case,true,true,false,0062w00000H1nMJAAZ,false,false,false,false,24/11/2029 00:00:00,0082w00000ox5kxAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Bush283,,Alliances,,0052w00000AqoUpAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Proposal/Price Quote,7/12/2022 00:38:43,,New Business,4067300,3050475,3,2022,1,75,0,4372
0012w00001A3RPuAAN,,5/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nMKAAZ,true,false,false,true,,0082w00000ox5kyAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Pearson288,,AE,,0052w00000AqoUhAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,1790440,1790440,2,2022,1,100,0,3837
0012w00001A3RPxAAN,,5/03/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,true,false,0062w00000H1nMMAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Armstrong296,,BDR,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,236040,236040,4,2021,1,100,0,1967
0012w00001A3RSyAAN,,7/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nQDAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Oliver1504,,AE,,0052w00000AqoUwAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,1032600,1032600,1,2022,1,100,0,1721
0012w00001A3RPFAA3,,11/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,false,false,0062w00000H1nQEAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Norris1506,,Marketing,,0052w00000AqoUkAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,43355,43355,1,2022,1,100,0,
0012w00001A3RTaAAN,,4/02/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,BestCase,Best Case,true,true,false,0062w00000H1nQFAAZ,false,false,false,false,18/12/2029 00:00:00,0082w00000ox5mfAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Hardy1507,,Marketing,,0052w00000AqoUlAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business,594760,416332,4,2022,1,70,0,1334
0012w00001A3RSkAAN,,24/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nQGAAZ,false,false,false,false,3/11/2029 00:00:00,0082w00000ox5mgAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Nguyen1510,,Marketing,,0052w00000AqoUwAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business,791500,79150,3,2022,1,10,0,1583
0012w00001A3RPcAAN,,16/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nQHAAZ,true,false,false,true,,0082w00000ox5mhAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Garrett1512,,Marketing,,0052w00000AqoUlAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,2719000,2719000,2,2022,1,100,0,3065
0012w00001A3RWsAAN,,30/10/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nQIAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Kennedy1514,,BDR,,0052w00000AqoUmAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,130230,130230,3,2021,1,100,0,1447
0012w00001A3RLTAA3,,20/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,false,false,false,0062w00000H1nQJAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Bell1517,,BDR,,0052w00000AqoUsAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,448068,448068,3,2022,1,100,0,
0012w00001A3RTTAA3,,9/09/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 2,Omitted,Omitted,false,true,false,0062w00000H1nQLAAZ,true,false,false,false,,0082w00000ox5miAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Holt1880,,Alliances,,0052w00000AqoUvAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,Existing Business,950440,0,2,2021,1,0,0,2154
0012w00001A3RLFAA3,,22/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Omitted,Omitted,false,true,false,0062w00000H1nQNAAZ,true,false,false,false,,0082w00000ox5mjAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Barker1887,,BDR,,0052w00000AqoUhAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business / Add-on,1740500,0,1,2022,1,0,0,3481
0012w00001A3RLvAAN,,10/02/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,true,false,0062w00000H1nQRAAZ,true,false,false,true,,0082w00000ox5mlAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for McKenzie1898,,Marketing,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,201720,201720,4,2021,1,100,0,2247
0012w00001A3RLZAA3,,6/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nQOAAZ,false,false,false,false,9/12/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Daniel1888,,BDR,,0052w00000AqoUzAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,Existing Business,1384600,692300,3,2022,1,50,0,989
0012w00001A3RP9AAN,,25/04/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,Pipeline,Pipeline,true,true,false,0062w00000H1nQPAAZ,false,false,false,false,19/12/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Phillips1889,,AE,,0052w00000AqoUoAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,New Business / Add-on,39600,19800,1,2023,1,50,0,792
0012w00001A3RKAAA3,,1/06/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,BestCase,Best Case,true,true,false,0062w00000H1nQQAAZ,false,false,false,false,27/11/2029 00:00:00,0082w00000ox5mkAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Hall1897,,Marketing,,0052w00000AqoUnAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business,2925000,2047500,1,2023,1,70,0,4842
0012w00001A3RZMAA3,,7/11/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nQSAAZ,true,false,false,true,,0082w00000ox5mmAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Mullins1899,,Marketing,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,498520,498520,3,2021,1,100,0,1768
0012w00001A3RQgAAN,,13/02/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,true,false,0062w00000H1nQUAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Lee759,,Alliances,,0052w00000AqoUsAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,710500,710500,4,2021,1,100,0,1421
0012w00001A3RVOAA3,,8/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nQXAAZ,true,false,false,true,,0082w00000ox5mnAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Walters765,,BDR,,0052w00000AqoUyAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,623750,623750,2,2022,1,100,0,2539
0012w00001A3RNWAA3,,12/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nVOAAZ,true,false,false,true,,0082w00000ox5omAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Brady910,,BDR,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,1355700,1355700,1,2022,1,100,0,2777
0012w00001A3RWAAA3,,17/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,false,false,false,0062w00000H1nVLAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Doyle904,,Marketing,,0052w00000AqoUvAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,94283,94283,3,2022,1,100,0,
0012w00001A3RU5AAN,,15/09/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nVMAAZ,true,false,false,true,,0082w00000ox5olAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Williamson906,,Alliances,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,2449675,2449675,2,2022,1,100,0,3151
