Entity,Fuel,Year,TWh
United States of America,Solar,2018,249.51344
United States of America,Solar,2019,284.61578
United States of America,Solar,2020,346.77893
United States of America,Solar,2021,434.5851
United States of America,Solar,2022,537.5174
Uzbekistan,Solar,2016,0.012429472
Uzbekistan,Solar,2017,0.016739527
Uzbekistan,Solar,2018,0.018062389
Uzbekistan,Solar,2019,0.017995777
Uzbekistan,Solar,2020,0.017978806
Uzbekistan,Solar,2021,0.12827222
Uzbekistan,Solar,2022,0.47976747
Venezuela,Solar,2010,0.006827917
Venezuela,Solar,2011,0.008220778
Venezuela,Solar,2012,0.014312916
Venezuela,Solar,2013,0.01460825
Venezuela,Solar,2014,0.015166889
Venezuela,Solar,2015,0.015258388
Venezuela,Solar,2016,0.015216278
Venezuela,Solar,2017,0.013042972
Venezuela,Solar,2018,0.00092865
Venezuela,Solar,2019,0.000889642
Venezuela,Solar,2020,0.000945464
Venezuela,Solar,2021,0.000953778
Venezuela,Solar,2022,0.0009503
Vietnam,Solar,2010,0.016364805
Vietnam,Solar,2011,0.016265027
Vietnam,Solar,2012,0.016166443
Vietnam,Solar,2013,0.016069055
Vietnam,Solar,2014,0.018066972
Vietnam,Solar,2015,0.017959444
Vietnam,Solar,2016,0.014161527
Vietnam,Solar,2017,0.021269029
Vietnam,Solar,2018,0.27778026
Vietnam,Solar,2019,13.843573
Vietnam,Solar,2020,28.521502
Vietnam,Solar,2021,67.45687
Vietnam,Solar,2022,68.750305
Algeria,Hydro,2000,0.1596775
Algeria,Hydro,2001,0.2027075
Algeria,Hydro,2002,0.16637361
Algeria,Hydro,2003,0.76853275
Algeria,Hydro,2004,0.72329473
Algeria,Hydro,2005,1.5900536
Algeria,Hydro,2006,0.61916
Algeria,Hydro,2007,0.63904226
Algeria,Hydro,2008,0.79524636
Algeria,Hydro,2009,0.9551075
Algeria,Hydro,2010,0.48017526
Algeria,Hydro,2011,1.0427713
Algeria,Hydro,2012,1.0666127
Algeria,Hydro,2013,0.26981637
Algeria,Hydro,2014,0.5228558
Algeria,Hydro,2015,0.3904811
Algeria,Hydro,2016,0.19274665
Algeria,Hydro,2017,0.14903222
Algeria,Hydro,2018,0.30955
Algeria,Hydro,2019,0.40066776
Algeria,Hydro,2020,0.13026388
Algeria,Hydro,2021,0.024335083
Algeria,Hydro,2022,0.20017584
Argentina,Hydro,2000,84.49667
Argentina,Hydro,2001,107.4648
Argentina,Hydro,2002,104.4325
Argentina,Hydro,2003,98.02586
Argentina,Hydro,2004,87.78204
Argentina,Hydro,2005,97.97495
Argentina,Hydro,2006,108.16867
Argentina,Hydro,2007,88.27875
Argentina,Hydro,2008,87.67296
Argentina,Hydro,2009,96.67863
Argentina,Hydro,2010,92.593056
Argentina,Hydro,2011,86.033966
Argentina,Hydro,2012,79.966896
Argentina,Hydro,2013,89.3157
Argentina,Hydro,2014,87.82
Argentina,Hydro,2015,87.08391
Argentina,Hydro,2016,79.64933
Argentina,Hydro,2017,84.081566
Argentina,Hydro,2018,85.40055
Argentina,Hydro,2019,72.50111
Argentina,Hydro,2020,62.16348
Argentina,Hydro,2021,51.412483
Argentina,Hydro,2022,62.283165
Australia,Hydro,2000,48.69126
Australia,Hydro,2001,47.367424
Australia,Hydro,2002,46.97864
Australia,Hydro,2003,47.012604
Australia,Hydro,2004,45.203465
Australia,Hydro,2005,44.284695
Australia,Hydro,2006,42.524857
Australia,Hydro,2007,36.897484
Australia,Hydro,2008,33.20126
Australia,Hydro,2009,35.305607
Australia,Hydro,2010,38.153107
Australia,Hydro,2011,53.992386
Australia,Hydro,2012,46.711613
Australia,Hydro,2013,52.025497
Australia,Hydro,2014,39.23857
Australia,Hydro,2015,37.93474
Australia,Hydro,2016,47.194626
Australia,Hydro,2017,35.926666
Australia,Hydro,2018,45.80106
Australia,Hydro,2019,36.958378
Australia,Hydro,2020,37.873524
Australia,Hydro,2021,41.716778
Australia,Hydro,2022,44.642174
Austria,Hydro,2000,123.707565
Austria,Hydro,2001,118.849625
Austria,Hydro,2002,117.41596
Austria,Hydro,2003,96.32759
Austria,Hydro,2004,105.936104
Austria,Hydro,2005,106.21872
Austria,Hydro,2006,101.45599
Austria,Hydro,2007,104.77595
Austria,Hydro,2008,107.70809
Austria,Hydro,2009,114.21159
Austria,Hydro,2010,106.48069
Austria,Hydro,2011,94.448524
Austria,Hydro,2012,120.227554
Austria,Hydro,2013,114.513115
Austria,Hydro,2014,111.09262
Austria,Hydro,2015,100.062416
Austria,Hydro,2016,107.004776
Austria,Hydro,2017,101.91078
Austria,Hydro,2018,99.57964
Austria,Hydro,2019,107.61613
Austria,Hydro,2020,110.29897
Austria,Hydro,2021,101.39971
Austria,Hydro,2022,92.646835
Azerbaijan,Hydro,2000,4.5360217
Azerbaijan,Hydro,2001,3.822062
Azerbaijan,Hydro,2002,5.8960457
Azerbaijan,Hydro,2003,7.163306
Azerbaijan,Hydro,2004,7.938951
Azerbaijan,Hydro,2005,8.617157
Azerbaijan,Hydro,2006,7.164729
Azerbaijan,Hydro,2007,6.684496
Azerbaijan,Hydro,2008,6.27205
Azerbaijan,Hydro,2009,6.4466963
Azerbaijan,Hydro,2010,9.565477
Azerbaijan,Hydro,2011,7.3816075
Azerbaijan,Hydro,2012,4.9930644
Azerbaijan,Hydro,2013,4.0584197
Azerbaijan,Hydro,2014,3.5210145
Azerbaijan,Hydro,2015,4.409742
Azerbaijan,Hydro,2016,5.2451196
Azerbaijan,Hydro,2017,4.6476774
Azerbaijan,Hydro,2018,4.6776457
Azerbaijan,Hydro,2019,4.124769
Azerbaijan,Hydro,2020,2.8088162
Azerbaijan,Hydro,2021,3.3422816
Azerbaijan,Hydro,2022,4.1578584
Bangladesh,Hydro,2000,2.2147849
Bangladesh,Hydro,2001,2.9172235
Bangladesh,Hydro,2002,2.186207
Bangladesh,Hydro,2003,2.1721928
Bangladesh,Hydro,2004,2.1583571
Bangladesh,Hydro,2005,2.144697
Bangladesh,Hydro,2006,2.131208
Bangladesh,Hydro,2007,2.117888
Bangladesh,Hydro,2008,2.6695552
Bangladesh,Hydro,2009,1.1645608
Bangladesh,Hydro,2010,2.023397
Bangladesh,Hydro,2011,2.4055467
Bangladesh,Hydro,2012,2.1304839
Bangladesh,Hydro,2013,1.9851364
Bangladesh,Hydro,2014,1.5345777
Bangladesh,Hydro,2015,2.4186835
Bangladesh,Hydro,2016,2.3681946
Bangladesh,Hydro,2017,2.7398732
Bangladesh,Hydro,2018,2.2896414
Bangladesh,Hydro,2019,2.1696455
Bangladesh,Hydro,2020,1.8401642
Bangladesh,Hydro,2021,1.7842263
Bangladesh,Hydro,2022,2.0205986
Belarus,Hydro,2000,0.07983861
Belarus,Hydro,2001,0.08813361
Belarus,Hydro,2002,0.08464611
Belarus,Hydro,2003,0.081203334
Belarus,Hydro,2004,0.09509444
Belarus,Hydro,2005,0.103082776
Belarus,Hydro,2006,0.09958917
Belarus,Hydro,2007,0.098966666
Belarus,Hydro,2008,0.109592214
Belarus,Hydro,2009,0.12567194
Belarus,Hydro,2010,0.12490111
Belarus,Hydro,2011,0.11586361
Belarus,Hydro,2012,0.19741945
Belarus,Hydro,2013,0.37610775
Belarus,Hydro,2014,0.32780084
Belarus,Hydro,2015,0.29892
Belarus,Hydro,2016,0.38013944
Belarus,Hydro,2017,1.0804839
Belarus,Hydro,2018,0.8572155
Belarus,Hydro,2019,0.92522633
Belarus,Hydro,2020,1.0505158
Belarus,Hydro,2021,0.89752024
Belarus,Hydro,2022,0.8942472
Belgium,Hydro,2000,1.360215
Belgium,Hydro,2001,1.2955644
Belgium,Hydro,2002,1.0507803
Belgium,Hydro,2003,0.7163305
Belgium,Hydro,2004,0.91348356
Belgium,Hydro,2005,0.82466304
Belgium,Hydro,2006,1.0215002
Belgium,Hydro,2007,1.0999447
Belgium,Hydro,2008,1.1521238
Belgium,Hydro,2009,0.9160094
Belgium,Hydro,2010,0.8659805
Belgium,Hydro,2011,0.5406964
Belgium,Hydro,2012,0.9788711
Belgium,Hydro,2013,1.0356588
Belgium,Hydro,2014,0.7915983
Belgium,Hydro,2015,0.8574425
Belgium,Hydro,2016,0.9905039
Belgium,Hydro,2017,0.71881443
Belgium,Hydro,2018,0.7733461
Belgium,Hydro,2019,0.7960636
Belgium,Hydro,2020,0.70095664
Belgium,Hydro,2021,1.0940328
Belgium,Hydro,2022,0.82290024
Brazil,Hydro,2000,900.1172
Brazil,Hydro,2001,786.9629
Brazil,Hydro,2002,835.0557
Brazil,Hydro,2003,886.3243
Brazil,Hydro,2004,924.42505
Brazil,Hydro,2005,966.2783
Brazil,Hydro,2006,992.4927
Brazil,Hydro,2007,1057.573
Brazil,Hydro,2008,1038.475
Brazil,Hydro,2009,1091.9171
Brazil,Hydro,2010,1119.3627
Brazil,Hydro,2011,1181.6226
Brazil,Hydro,2012,1138.8414
Brazil,Hydro,2013,1065.6166
Brazil,Hydro,2014,1011.683
Brazil,Hydro,2015,968.7774
Brazil,Hydro,2016,1019.7129
Brazil,Hydro,2017,987.0897
Brazil,Hydro,2018,1029.1113
Brazil,Hydro,2019,1048.7928
Brazil,Hydro,2020,1041.0116
Brazil,Hydro,2021,949.37866
Brazil,Hydro,2022,1113.5426
Bulgaria,Hydro,2000,7.904032
Bulgaria,Hydro,2001,5.1029377
Bulgaria,Hydro,2002,6.403923
Bulgaria,Hydro,2003,8.784475
Bulgaria,Hydro,2004,9.129073
Bulgaria,Hydro,2005,12.418624
Bulgaria,Hydro,2006,12.0588255
Bulgaria,Hydro,2007,8.126582
Bulgaria,Hydro,2008,7.935604
Bulgaria,Hydro,2009,9.69071
Bulgaria,Hydro,2010,14.036102
Bulgaria,Hydro,2011,8.046995
Bulgaria,Hydro,2012,8.845483
Bulgaria,Hydro,2013,11.000162
Bulgaria,Hydro,2014,12.466264
Bulgaria,Hydro,2015,15.227525
Bulgaria,Hydro,2016,10.386482
Bulgaria,Hydro,2017,7.526403
Bulgaria,Hydro,2018,13.616441
Bulgaria,Hydro,2019,7.7220783
Bulgaria,Hydro,2020,7.407181
Bulgaria,Hydro,2021,12.610302
Bulgaria,Hydro,2022,9.8225155
Canada,Hydro,2000,1054.9357
Canada,Hydro,2001,973.9385
Canada,Hydro,2002,1019.47485
Canada,Hydro,2003,974.8459
Canada,Hydro,2004,975.14624
Canada,Hydro,2005,1036.429
Canada,Hydro,2006,1004.1071
Canada,Hydro,2007,1039.4941
Canada,Hydro,2008,1060.7625
Canada,Hydro,2009,1029.6378
Canada,Hydro,2010,975.2962
Canada,Hydro,2011,1036.492
Canada,Hydro,2012,1042.668
Canada,Hydro,2013,1067.7883
Canada,Hydro,2014,1036.2336
Canada,Hydro,2015,1029.2358
Canada,Hydro,2016,1031.817
Canada,Hydro,2017,1050.1116
Canada,Hydro,2018,1020.9701
Canada,Hydro,2019,1006.336
Canada,Hydro,2020,1015.1783
Canada,Hydro,2021,1001.64905
Canada,Hydro,2022,1038.782
Chile,Hydro,2000,56.42231
Chile,Hydro,2001,63.691242
Chile,Hydro,2002,67.679016
Chile,Hydro,2003,65.5515
Chile,Hydro,2004,60.426334
Chile,Hydro,2005,73.23324
Chile,Hydro,2006,80.28323
Chile,Hydro,2007,63.154514
Chile,Hydro,2008,68.18928
Chile,Hydro,2009,70.31856
Chile,Hydro,2010,60.395134
Chile,Hydro,2011,56.580017
Chile,Hydro,2012,55.282967
Chile,Hydro,2013,54.255466
Chile,Hydro,2014,62.43137
Chile,Hydro,2015,63.61206
Chile,Hydro,2016,52.712814
Chile,Hydro,2017,56.75396
Chile,Hydro,2018,61.822098
Chile,Hydro,2019,56.51611
Chile,Hydro,2020,57.04545
Chile,Hydro,2021,47.2893
Chile,Hydro,2022,58.003117
China,Hydro,2000,657.664
China,Hydro,2001,815.0305
China,Hydro,2002,840.53674
China,Hydro,2003,822.7072
China,Hydro,2004,1018.7907
China,Hydro,2005,1136.8239
China,Hydro,2006,1239.9875
China,Hydro,2007,1372.1426
China,Hydro,2008,1789.8945
China,Hydro,2009,1719.3163
China,Hydro,2010,1974.5
China,Hydro,2011,1898.0785
China,Hydro,2012,2365.7258
China,Hydro,2013,2479.0735
China,Hydro,2014,2870.8083
China,Hydro,2015,3001.3591
China,Hydro,2016,3087.3403
China,Hydro,2017,3100.5762
China,Hydro,2018,3171.9277
China,Hydro,2019,3354.375
China,Hydro,2020,3471.19
China,Hydro,2021,3401.68
China,Hydro,2022,3397.4243
Colombia,Hydro,2000,91.12174
Colombia,Hydro,2001,92.93004
Colombia,Hydro,2002,99.14709
Colombia,Hydro,2003,104.915924
Colombia,Hydro,2004,110.45389
Colombia,Hydro,2005,112.30562
Colombia,Hydro,2006,121.09442
Colombia,Hydro,2007,125.09955
Colombia,Hydro,2008,129.71477
Colombia,Hydro,2009,114.047005
Colombia,Hydro,2010,112.57043
Colombia,Hydro,2011,133.59468
Colombia,Hydro,2012,130.46597
Colombia,Hydro,2013,120.907135
Colombia,Hydro,2014,121.21036
Colombia,Hydro,2015,120.327126
Colombia,Hydro,2016,125.25303
Colombia,Hydro,2017,152.56572
Colombia,Hydro,2018,149.88373
Colombia,Hydro,2019,143.49442
Colombia,Hydro,2020,130.8873
Colombia,Hydro,2021,158.29971
Colombia,Hydro,2022,167.73596
Croatia,Hydro,2000,19.081156
Croatia,Hydro,2001,21.094494
Croatia,Hydro,2002,17.079268
Croatia,Hydro,2003,15.828297
Croatia,Hydro,2004,21.977207
Croatia,Hydro,2005,20.145546
Croatia,Hydro,2006,18.828043
Croatia,Hydro,2007,13.289252
Croatia,Hydro,2008,16.242136
Croatia,Hydro,2009,20.689531
Croatia,Hydro,2010,25.330496
Croatia,Hydro,2011,13.881237
Croatia,Hydro,2012,13.262467
Croatia,Hydro,2013,23.497734
Croatia,Hydro,2014,24.39846
Croatia,Hydro,2015,17.209806
Croatia,Hydro,2016,18.343327
Croatia,Hydro,2017,14.124532
Croatia,Hydro,2018,20.37448
Croatia,Hydro,2019,15.357438
Croatia,Hydro,2020,14.871099
Croatia,Hydro,2021,18.650887
Croatia,Hydro,2022,14.132496
Czechia,Hydro,2000,5.1983867
Czechia,Hydro,2001,6.0342164
Czechia,Hydro,2002,7.2737355
Czechia,Hydro,2003,4.0108714
Czechia,Hydro,2004,5.8186316
Czechia,Hydro,2005,6.8146667
Czechia,Hydro,2006,7.2566357
Czechia,Hydro,2007,5.9080567
Czechia,Hydro,2008,5.688499
Czechia,Hydro,2009,6.785193
Czechia,Hydro,2010,7.7424045
Czechia,Hydro,2011,5.415283
Czechia,Hydro,2012,5.8379726
Czechia,Hydro,2013,7.452674
Czechia,Hydro,2014,5.1737285
Czechia,Hydro,2015,4.8349237
Czechia,Hydro,2016,5.3580475
Czechia,Hydro,2017,4.9753613
Czechia,Hydro,2018,4.3059616
Czechia,Hydro,2019,5.2947497
Czechia,Hydro,2020,5.631027
Czechia,Hydro,2021,6.3023195
Czechia,Hydro,2022,5.4566164
Denmark,Hydro,2000,0.08930111
Denmark,Hydro,2001,0.08108305
Denmark,Hydro,2002,0.092818886
Denmark,Hydro,2003,0.0614825
Denmark,Hydro,2004,0.07636389
Denmark,Hydro,2005,0.06442694
Denmark,Hydro,2006,0.06658249
Denmark,Hydro,2007,0.079738885
Denmark,Hydro,2008,0.07249944
Denmark,Hydro,2009,0.05278222
Denmark,Hydro,2010,0.0572925
Denmark,Hydro,2011,0.04653694
Denmark,Hydro,2012,0.047915276
Denmark,Hydro,2013,0.03657361
Denmark,Hydro,2014,0.040915
Denmark,Hydro,2015,0.048555832
Denmark,Hydro,2016,0.0515925
Denmark,Hydro,2017,0.047563054
Denmark,Hydro,2018,0.03931833
Denmark,Hydro,2019,0.044692773
Denmark,Hydro,2020,0.044815
Denmark,Hydro,2021,0.042636108
Denmark,Hydro,2022,0.038200554
Ecuador,Hydro,2000,22.506329
Ecuador,Hydro,2001,20.772078
Ecuador,Hydro,2002,21.962057
Ecuador,Hydro,2003,20.824099
Ecuador,Hydro,2004,21.357937
Ecuador,Hydro,2005,19.707842
Ecuador,Hydro,2006,20.286293
Ecuador,Hydro,2007,25.555063
Ecuador,Hydro,2008,31.734922
Ecuador,Hydro,2009,25.763906
Ecuador,Hydro,2010,23.97101
Ecuador,Hydro,2011,30.712343
Ecuador,Hydro,2012,33.555046
Ecuador,Hydro,2013,30.08541
Ecuador,Hydro,2014,31.04056
Ecuador,Hydro,2015,35.267895
Ecuador,Hydro,2016,42.387787
Ecuador,Hydro,2017,53.461624
Ecuador,Hydro,2018,54.70835
Ecuador,Hydro,2019,64.952995
Ecuador,Hydro,2020,63.906178
Ecuador,Hydro,2021,66.920494
Ecuador,Hydro,2022,64.22718
Egypt,Hydro,2000,41.924194
Egypt,Hydro,2001,42.343803
Egypt,Hydro,2002,40.84763
Egypt,Hydro,2003,37.524704
Egypt,Hydro,2004,36.975914
Egypt,Hydro,2005,36.205
Egypt,Hydro,2006,36.37708
Egypt,Hydro,2007,40.201702
Egypt,Hydro,2008,42.420635
Egypt,Hydro,2009,38.462627
Egypt,Hydro,2010,35.956238
Egypt,Hydro,2011,35.834923
Egypt,Hydro,2012,35.720562
Egypt,Hydro,2013,36.07499
Egypt,Hydro,2014,36.808514
Egypt,Hydro,2015,36.84929
Egypt,Hydro,2016,35.3302
Egypt,Hydro,2017,34.032578
Egypt,Hydro,2018,34.192055
Egypt,Hydro,2019,37.11317
Egypt,Hydro,2020,39.1409
Egypt,Hydro,2021,37.377922
Egypt,Hydro,2022,35.967506
Estonia,Hydro,2000,0.014784943
Estonia,Hydro,2001,0.02173964
Estonia,Hydro,2002,0.016345471
Estonia,Hydro,2003,0.037121665
Estonia,Hydro,2004,0.06454889
Estonia,Hydro,2005,0.06156333
Estonia,Hydro,2006,0.038413055
Estonia,Hydro,2007,0.062207773
Estonia,Hydro,2008,0.07868166
Estonia,Hydro,2009,0.08936667
Estonia,Hydro,2010,0.07494055
Estonia,Hydro,2011,0.08275972
Estonia,Hydro,2012,0.11516139
Estonia,Hydro,2013,0.07086083
Estonia,Hydro,2014,0.07314555
Estonia,Hydro,2015,0.072710276
Estonia,Hydro,2016,0.093696386
Estonia,Hydro,2017,0.06919361
Estonia,Hydro,2018,0.039685834
Estonia,Hydro,2019,0.050083607
Estonia,Hydro,2020,0.07878861
Estonia,Hydro,2021,0.06018361
Estonia,Hydro,2022,0.061111663
Europe,Hydro,2000,2220.6467
Europe,Hydro,2001,2238.5188
Europe,Hydro,2002,2021.4257
Europe,Hydro,2003,1887.3087
Europe,Hydro,2004,2018.8599
Europe,Hydro,2005,2018.3055
Europe,Hydro,2006,1966.6559
Europe,Hydro,2007,1992.9426
Europe,Hydro,2008,2036.8799
Europe,Hydro,2009,2033.266
Europe,Hydro,2010,2124.765
Europe,Hydro,2011,1877.154
Europe,Hydro,2012,2005.1382
Europe,Hydro,2013,2135.5488
Europe,Hydro,2014,2104.599
Europe,Hydro,2015,1988.2642
Europe,Hydro,2016,2064.1829
Europe,Hydro,2017,1900.2836
Europe,Hydro,2018,2057.1042
Europe,Hydro,2019,1935.3955
Europe,Hydro,2020,2089.7402
Europe,Hydro,2021,2128.5642
Europe,Hydro,2022,1819.0048
Finland,Hydro,2000,43.34946
Finland,Hydro,2001,38.79349
Finland,Hydro,2002,31.45336
Finland,Hydro,2003,27.815088
Finland,Hydro,2004,43.425385
Finland,Hydro,2005,39.46929
Finland,Hydro,2006,32.704205
Finland,Hydro,2007,40.087765
Finland,Hydro,2008,48.086082
Finland,Hydro,2009,35.42843
Finland,Hydro,2010,35.866013
Finland,Hydro,2011,34.331562
Finland,Hydro,2012,46.226643
Finland,Hydro,2013,34.99055
Finland,Hydro,2014,36.293903
Finland,Hydro,2015,45.157642
Finland,Hydro,2016,42.294853
Finland,Hydro,2017,39.311165
Finland,Hydro,2018,35.19109
Finland,Hydro,2019,32.74003
Finland,Hydro,2020,41.71425
Finland,Hydro,2021,41.320282
Finland,Hydro,2022,35.616962
France,Hydro,2000,196.23468
France,Hydro,2001,218.18364
France,Hydro,2002,176.28885
France,Hydro,2003,170.94202
France,Hydro,2004,171.61679
France,Hydro,2005,147.40852
France,Hydro,2006,160.20482
France,Hydro,2007,162.88228
France,Hydro,2008,178.87143
France,Hydro,2009,159.16783
France,Hydro,2010,174.06764
France,Hydro,2011,123.72167
France,Hydro,2012,161.18044
France,Hydro,2013,193.085
France,Hydro,2014,170.20995
France,Hydro,2015,146.92136
France,Hydro,2016,160.41986
France,Hydro,2017,130.37505
France,Hydro,2018,169.16905
France,Hydro,2019,147.74898
France,Hydro,2020,162.09404
France,Hydro,2021,153.52106
France,Hydro,2022,116.24238
Germany,Hydro,2000,73.62903
Germany,Hydro,2001,68.15668
Germany,Hydro,2002,69.17638
Germany,Hydro,2003,53.133743
Germany,Hydro,2004,59.78195
Germany,Hydro,2005,56.231716
Germany,Hydro,2006,56.996304
Germany,Hydro,2007,59.860737
Germany,Hydro,2008,57.446014
Germany,Hydro,2009,53.1481
Germany,Hydro,2010,58.1567
Germany,Hydro,2011,48.748184
Germany,Hydro,2012,59.650803
Germany,Hydro,2013,62.679157
Germany,Hydro,2014,53.0631
Germany,Hydro,2015,51.104538
Germany,Hydro,2016,55.00241
Germany,Hydro,2017,53.624996
Germany,Hydro,2018,46.810852
Germany,Hydro,2019,52.01037
Germany,Hydro,2020,48.11887
Germany,Hydro,2021,51.436016
Germany,Hydro,2022,45.62486
Greece,Hydro,2000,10.920161
Greece,Hydro,2001,6.1605415
Greece,Hydro,2002,8.172737
Greece,Hydro,2003,13.821991
Greece,Hydro,2004,13.463303
Greece,Hydro,2005,14.367169
Greece,Hydro,2006,16.687868
Greece,Hydro,2007,7.327559
Greece,Hydro,2008,9.307721
Greece,Hydro,2009,14.9481535
Greece,Hydro,2010,20.746767
Greece,Hydro,2011,11.065419
Greece,Hydro,2012,12.04402
Greece,Hydro,2013,17.298012
Greece,Hydro,2014,12.132213
Greece,Hydro,2015,16.422268
Greece,Hydro,2016,14.83785
Greece,Hydro,2017,10.545487
Greece,Hydro,2018,15.195597
Greece,Hydro,2019,10.5428295
Greece,Hydro,2020,8.781489
Greece,Hydro,2021,15.4473915
Greece,Hydro,2022,11.863254
Hungary,Hydro,2000,0.5263442
Hungary,Hydro,2001,0.5464286
Hungary,Hydro,2002,0.5662539
Hungary,Hydro,2003,0.4959211
Hungary,Hydro,2004,0.5907386
Hungary,Hydro,2005,0.57840943
Hungary,Hydro,2006,0.52924526
Hungary,Hydro,2007,0.59380025
Hungary,Hydro,2008,0.5985425
Hungary,Hydro,2009,0.6367383
Hungary,Hydro,2010,0.52180886
Hungary,Hydro,2011,0.61242133
Hungary,Hydro,2012,0.5840322
Hungary,Hydro,2013,0.58051383
Hungary,Hydro,2014,0.8154386
Hungary,Hydro,2015,0.63015556
Hungary,Hydro,2016,0.69335276
Hungary,Hydro,2017,0.58548385
Hungary,Hydro,2018,0.5873514
Hungary,Hydro,2019,0.577278
Hungary,Hydro,2020,0.6408144
Hungary,Hydro,2021,0.55473554
Hungary,Hydro,2022,0.45936668
Iceland,Hydro,2000,18.778324
Iceland,Hydro,2001,19.308891
Iceland,Hydro,2002,20.346266
Iceland,Hydro,2003,20.539627
Iceland,Hydro,2004,20.551634
Iceland,Hydro,2005,20.087666
Iceland,Hydro,2006,20.740145
Iceland,Hydro,2007,23.734303
Iceland,Hydro,2008,34.92181
Iceland,Hydro,2009,34.292667
Iceland,Hydro,2010,34.950317
Iceland,Hydro,2011,34.50205
Iceland,Hydro,2012,33.82597
Iceland,Hydro,2013,35.05662
Iceland,Hydro,2014,34.87426
Iceland,Hydro,2015,37.11123
Iceland,Hydro,2016,36.058617
Iceland,Hydro,2017,37.41434
Iceland,Hydro,2018,36.54489
Iceland,Hydro,2019,35.48405
Iceland,Hydro,2020,34.554012
Iceland,Hydro,2021,36.12061
Iceland,Hydro,2022,36.95804
India,Hydro,2000,227.65968
India,Hydro,2001,211.5882
India,Hydro,2002,200.0712
India,Hydro,2003,200.96754
India,Hydro,2004,289.99792
India,Hydro,2005,278.95374
India,Hydro,2006,320.4419
India,Hydro,2007,346.70337
India,Hydro,2008,323.63162
India,Hydro,2009,296.9715
India,Hydro,2010,301.82782
India,Hydro,2011,363.32748
India,Hydro,2012,317.45135
India,Hydro,2013,359.70886
India,Hydro,2014,376.55457
India,Hydro,2015,358.92618
India,Hydro,2016,343.6824
India,Hydro,2017,361.46524
India,Hydro,2018,369.7484
India,Hydro,2019,427.20215
India,Hydro,2020,429.93338
India,Hydro,2021,419.5389
India,Hydro,2022,456.0515
Indonesia,Hydro,2000,29.617203
Indonesia,Hydro,2001,34.239918
Indonesia,Hydro,2002,28.992783
Indonesia,Hydro,2003,26.388227
Indonesia,Hydro,2004,27.8771
Indonesia,Hydro,2005,30.710112
Indonesia,Hydro,2006,27.38133
Indonesia,Hydro,2007,31.912529
Indonesia,Hydro,2008,32.39505
Indonesia,Hydro,2009,31.791815
Indonesia,Hydro,2010,48.451115
Indonesia,Hydro,2011,34.259457
Indonesia,Hydro,2012,35.094334
Indonesia,Hydro,2013,46.121647
Indonesia,Hydro,2014,41.073418
Indonesia,Hydro,2015,37.002865
Indonesia,Hydro,2016,49.998734
Indonesia,Hydro,2017,49.5862
Indonesia,Hydro,2018,57.24396
Indonesia,Hydro,2019,55.779808
Indonesia,Hydro,2020,63.884483
Indonesia,Hydro,2021,64.62407
Indonesia,Hydro,2022,71.16174
Iran,Hydro,2000,11.180376
Iran,Hydro,2001,12.109562
Iran,Hydro,2002,23.385702
Iran,Hydro,2003,27.80639
Iran,Hydro,2004,34.386753
Iran,Hydro,2005,41.370598
Iran,Hydro,2006,52.665596
Iran,Hydro,2007,50.781242
Iran,Hydro,2008,20.901213
Iran,Hydro,2009,18.775402
Iran,Hydro,2010,28.455235
Iran,Hydro,2011,29.473465
Iran,Hydro,2012,34.27968
Iran,Hydro,2013,39.856506
Iran,Hydro,2014,39.292755
Iran,Hydro,2015,35.68727
Iran,Hydro,2016,41.28527
Iran,Hydro,2017,45.859352
Iran,Hydro,2018,26.028666
Iran,Hydro,2019,89.2672
Iran,Hydro,2020,60.94304
Iran,Hydro,2021,38.94208
Iran,Hydro,2022,19.432703
Iraq,Hydro,2000,9.452244
Iraq,Hydro,2001,10.87277
Iraq,Hydro,2002,13.310002
Iraq,Hydro,2003,13.7927
Iraq,Hydro,2004,16.569277
Iraq,Hydro,2005,14.013028
Iraq,Hydro,2006,14.200732
Iraq,Hydro,2007,12.911794
Iraq,Hydro,2008,8.239191
Iraq,Hydro,2009,7.903961
Iraq,Hydro,2010,10.033917
Iraq,Hydro,2011,9.378071
Iraq,Hydro,2012,12.056041
Iraq,Hydro,2013,12.56069
Iraq,Hydro,2014,7.6808395
Iraq,Hydro,2015,6.8566766
Iraq,Hydro,2016,9.02492
Iraq,Hydro,2017,5.7911887
Iraq,Hydro,2018,4.8091435
Iraq,Hydro,2019,13.083027
Iraq,Hydro,2020,10.930615
Iraq,Hydro,2021,8.755401
Iraq,Hydro,2022,8.58532
Ireland,Hydro,2000,2.501613
Ireland,Hydro,2001,1.7509216
Ireland,Hydro,2002,2.661977
Ireland,Hydro,2003,1.734274
Ireland,Hydro,2004,1.8154405
Ireland,Hydro,2005,1.8075583
Ireland,Hydro,2006,2.06085
Ireland,Hydro,2007,1.8848244
Ireland,Hydro,2008,2.7210438
Ireland,Hydro,2009,2.5182831
Ireland,Hydro,2010,1.6632128
Ireland,Hydro,2011,1.9495053
Ireland,Hydro,2012,2.199989
Ireland,Hydro,2013,1.6338797
Ireland,Hydro,2014,1.919813
Ireland,Hydro,2015,2.1718552
Ireland,Hydro,2016,1.8231293
Ireland,Hydro,2017,1.8405564
Ireland,Hydro,2018,1.8363727
Ireland,Hydro,2019,2.3370109
